,IMAGE PATH,IMAGE NAME,LABEL,GENDER,MAPPED LABELS
2535,../data/NistFormatted/s0536_02.png,s0536_02.png,W,M,4
2,../data/NistFormatted/f0003_10.png,f0003_10.png,L,F,1
2937,../data/NistFormatted/s0938_06.png,s0938_06.png,L,M,1
3635,../data/NistFormatted/s1636_03.png,s1636_03.png,A,M,0
1578,../data/NistFormatted/f1579_01.png,f1579_01.png,R,M,2
1029,../data/NistFormatted/f1030_06.png,f1030_06.png,A,M,0
1542,../data/NistFormatted/f1543_03.png,f1543_03.png,T,M,3
3416,../data/NistFormatted/s1417_02.png,s1417_02.png,R,M,2
3639,../data/NistFormatted/s1640_04.png,s1640_04.png,W,M,4
3212,../data/NistFormatted/s1213_04.png,s1213_04.png,A,M,0
3682,../data/NistFormatted/s1683_08.png,s1683_08.png,T,M,3
3350,../data/NistFormatted/s1351_05.png,s1351_05.png,R,M,2
2164,../data/NistFormatted/s0165_05.png,s0165_05.png,R,M,2
368,../data/NistFormatted/f0369_04.png,f0369_04.png,W,M,4
3403,../data/NistFormatted/s1404_09.png,s1404_09.png,L,M,1
2805,../data/NistFormatted/s0806_04.png,s0806_04.png,R,M,2
3101,../data/NistFormatted/s1102_06.png,s1102_06.png,L,M,1
290,../data/NistFormatted/f0291_03.png,f0291_03.png,W,M,4
3367,../data/NistFormatted/s1368_06.png,s1368_06.png,L,M,1
1120,../data/NistFormatted/f1121_07.png,f1121_07.png,A,M,0
324,../data/NistFormatted/f0325_06.png,f0325_06.png,A,F,0
3137,../data/NistFormatted/s1138_10.png,s1138_10.png,A,M,0
855,../data/NistFormatted/f0856_02.png,f0856_02.png,T,F,3
585,../data/NistFormatted/f0586_02.png,f0586_02.png,A,M,0
2462,../data/NistFormatted/s0463_10.png,s0463_10.png,A,F,0
1184,../data/NistFormatted/f1185_03.png,f1185_03.png,T,M,3
739,../data/NistFormatted/f0740_05.png,f0740_05.png,R,M,2
3494,../data/NistFormatted/s1495_10.png,s1495_10.png,A,M,0
3671,../data/NistFormatted/s1672_06.png,s1672_06.png,A,M,0
643,../data/NistFormatted/f0644_02.png,f0644_02.png,W,M,4
1111,../data/NistFormatted/f1112_04.png,f1112_04.png,W,M,4
1025,../data/NistFormatted/f1026_10.png,f1026_10.png,A,M,0
229,../data/NistFormatted/f0230_10.png,f0230_10.png,A,M,0
582,../data/NistFormatted/f0583_02.png,f0583_02.png,R,M,2
2967,../data/NistFormatted/s0968_10.png,s0968_10.png,L,M,1
1916,../data/NistFormatted/f1917_03.png,f1917_03.png,W,M,4
1277,../data/NistFormatted/f1278_06.png,f1278_06.png,W,M,4
2440,../data/NistFormatted/s0441_10.png,s0441_10.png,A,M,0
92,../data/NistFormatted/f0093_09.png,f0093_09.png,W,M,4
45,../data/NistFormatted/f0046_07.png,f0046_07.png,W,M,4
1886,../data/NistFormatted/f1887_06.png,f1887_06.png,L,M,1
2594,../data/NistFormatted/s0595_08.png,s0595_08.png,T,M,3
3396,../data/NistFormatted/s1397_06.png,s1397_06.png,A,M,0
774,../data/NistFormatted/f0775_09.png,f0775_09.png,W,M,4
14,../data/NistFormatted/f0015_01.png,f0015_01.png,A,M,0
41,../data/NistFormatted/f0042_04.png,f0042_04.png,R,M,2
3705,../data/NistFormatted/s1706_07.png,s1706_07.png,T,M,3
3138,../data/NistFormatted/s1139_06.png,s1139_06.png,L,M,1
1086,../data/NistFormatted/f1087_02.png,f1087_02.png,T,F,3
239,../data/NistFormatted/f0240_01.png,f0240_01.png,A,F,0
302,../data/NistFormatted/f0303_03.png,f0303_03.png,T,F,3
208,../data/NistFormatted/f0209_04.png,f0209_04.png,W,M,4
366,../data/NistFormatted/f0367_08.png,f0367_08.png,T,M,3
1439,../data/NistFormatted/f1440_05.png,f1440_05.png,R,M,2
1292,../data/NistFormatted/f1293_06.png,f1293_06.png,L,M,1
621,../data/NistFormatted/f0622_06.png,f0622_06.png,W,M,4
2111,../data/NistFormatted/s0112_02.png,s0112_02.png,T,M,3
3360,../data/NistFormatted/s1361_10.png,s1361_10.png,L,F,1
1970,../data/NistFormatted/f1971_04.png,f1971_04.png,R,F,2
3574,../data/NistFormatted/s1575_08.png,s1575_08.png,T,F,3
2944,../data/NistFormatted/s0945_09.png,s0945_09.png,W,M,4
2660,../data/NistFormatted/s0661_07.png,s0661_07.png,A,M,0
3479,../data/NistFormatted/s1480_02.png,s1480_02.png,T,M,3
158,../data/NistFormatted/f0159_02.png,f0159_02.png,R,M,2
3604,../data/NistFormatted/s1605_03.png,s1605_03.png,A,F,0
2670,../data/NistFormatted/s0671_01.png,s0671_01.png,R,M,2
2260,../data/NistFormatted/s0261_01.png,s0261_01.png,R,M,2
986,../data/NistFormatted/f0987_09.png,f0987_09.png,L,M,1
2019,../data/NistFormatted/s0020_06.png,s0020_06.png,A,M,0
2873,../data/NistFormatted/s0874_01.png,s0874_01.png,A,M,0
2929,../data/NistFormatted/s0930_10.png,s0930_10.png,L,M,1
1713,../data/NistFormatted/f1714_03.png,f1714_03.png,A,M,0
929,../data/NistFormatted/f0930_10.png,f0930_10.png,L,M,1
3274,../data/NistFormatted/s1275_02.png,s1275_02.png,T,M,3
2083,../data/NistFormatted/s0084_03.png,s0084_03.png,R,M,2
549,../data/NistFormatted/f0550_02.png,f0550_02.png,T,M,3
2265,../data/NistFormatted/s0266_04.png,s0266_04.png,R,M,2
2551,../data/NistFormatted/s0552_07.png,s0552_07.png,A,M,0
2548,../data/NistFormatted/s0549_10.png,s0549_10.png,A,M,0
2040,../data/NistFormatted/s0041_09.png,s0041_09.png,L,M,1
3102,../data/NistFormatted/s1103_10.png,s1103_10.png,L,M,1
3530,../data/NistFormatted/s1531_08.png,s1531_08.png,L,M,1
1498,../data/NistFormatted/f1499_01.png,f1499_01.png,A,M,0
1640,../data/NistFormatted/f1641_09.png,f1641_09.png,L,M,1
301,../data/NistFormatted/f0302_01.png,f0302_01.png,W,F,4
1800,../data/NistFormatted/f1801_03.png,f1801_03.png,T,F,3
1107,../data/NistFormatted/f1108_02.png,f1108_02.png,A,M,0
1028,../data/NistFormatted/f1029_09.png,f1029_09.png,W,M,4
1745,../data/NistFormatted/f1746_09.png,f1746_09.png,L,M,1
526,../data/NistFormatted/f0527_09.png,f0527_09.png,A,M,0
123,../data/NistFormatted/f0124_08.png,f0124_08.png,L,M,1
2459,../data/NistFormatted/s0460_04.png,s0460_04.png,W,M,4
2466,../data/NistFormatted/s0467_01.png,s0467_01.png,W,M,4
1912,../data/NistFormatted/f1913_06.png,f1913_06.png,L,M,1
2587,../data/NistFormatted/s0588_04.png,s0588_04.png,W,F,4
784,../data/NistFormatted/f0785_04.png,f0785_04.png,W,M,4
1840,../data/NistFormatted/f1841_05.png,f1841_05.png,A,M,0
91,../data/NistFormatted/f0092_07.png,f0092_07.png,A,F,0
89,../data/NistFormatted/f0090_10.png,f0090_10.png,W,M,4
3328,../data/NistFormatted/s1329_10.png,s1329_10.png,L,M,1
3558,../data/NistFormatted/s1559_06.png,s1559_06.png,W,M,4
3529,../data/NistFormatted/s1530_02.png,s1530_02.png,T,F,3
966,../data/NistFormatted/f0967_02.png,f0967_02.png,T,M,3
1902,../data/NistFormatted/f1903_01.png,f1903_01.png,A,M,0
3767,../data/NistFormatted/s1768_06.png,s1768_06.png,L,M,1
3527,../data/NistFormatted/s1528_09.png,s1528_09.png,L,M,1
1358,../data/NistFormatted/f1359_03.png,f1359_03.png,R,M,2
1721,../data/NistFormatted/f1722_10.png,f1722_10.png,L,M,1
518,../data/NistFormatted/f0519_06.png,f0519_06.png,W,F,4
3659,../data/NistFormatted/s1660_08.png,s1660_08.png,A,M,0
3370,../data/NistFormatted/s1371_08.png,s1371_08.png,T,M,3
1360,../data/NistFormatted/f1361_10.png,f1361_10.png,L,F,1
444,../data/NistFormatted/f0445_01.png,f0445_01.png,W,M,4
1217,../data/NistFormatted/f1218_09.png,f1218_09.png,W,M,4
2180,../data/NistFormatted/s0181_09.png,s0181_09.png,L,M,1
1746,../data/NistFormatted/f1747_06.png,f1747_06.png,W,M,4
3070,../data/NistFormatted/s1071_08.png,s1071_08.png,A,M,0
1048,../data/NistFormatted/f1049_08.png,f1049_08.png,A,M,0
3585,../data/NistFormatted/s1586_05.png,s1586_05.png,A,F,0
1691,../data/NistFormatted/f1692_08.png,f1692_08.png,L,M,1
613,../data/NistFormatted/f0614_07.png,f0614_07.png,T,M,3
3928,../data/NistFormatted/s1929_09.png,s1929_09.png,W,M,4
2865,../data/NistFormatted/s0866_07.png,s0866_07.png,L,M,1
3773,../data/NistFormatted/s1774_03.png,s1774_03.png,R,F,2
870,../data/NistFormatted/f0871_04.png,f0871_04.png,W,M,4
2980,../data/NistFormatted/s0981_02.png,s0981_02.png,W,M,4
935,../data/NistFormatted/f0936_01.png,f0936_01.png,R,M,2
908,../data/NistFormatted/f0909_07.png,f0909_07.png,T,M,3
716,../data/NistFormatted/f0717_10.png,f0717_10.png,L,F,1
107,../data/NistFormatted/f0108_03.png,f0108_03.png,T,M,3
879,../data/NistFormatted/f0880_09.png,f0880_09.png,W,F,4
2555,../data/NistFormatted/s0556_08.png,s0556_08.png,L,M,1
3509,../data/NistFormatted/s1510_06.png,s1510_06.png,A,F,0
3236,../data/NistFormatted/s1237_09.png,s1237_09.png,W,M,4
28,../data/NistFormatted/f0029_08.png,f0029_08.png,L,M,1
3516,../data/NistFormatted/s1517_07.png,s1517_07.png,W,M,4
2118,../data/NistFormatted/s0119_08.png,s0119_08.png,W,F,4
3493,../data/NistFormatted/s1494_04.png,s1494_04.png,T,M,3
2909,../data/NistFormatted/s0910_07.png,s0910_07.png,T,M,3
810,../data/NistFormatted/f0811_08.png,f0811_08.png,A,M,0
1067,../data/NistFormatted/f1068_05.png,f1068_05.png,A,F,0
649,../data/NistFormatted/f0650_01.png,f0650_01.png,W,M,4
3714,../data/NistFormatted/s1715_07.png,s1715_07.png,A,F,0
1198,../data/NistFormatted/f1199_08.png,f1199_08.png,T,M,3
1834,../data/NistFormatted/f1835_02.png,f1835_02.png,T,M,3
1008,../data/NistFormatted/f1009_10.png,f1009_10.png,W,M,4
1180,../data/NistFormatted/f1181_10.png,f1181_10.png,T,F,3
2625,../data/NistFormatted/s0626_07.png,s0626_07.png,R,M,2
1353,../data/NistFormatted/f1354_07.png,f1354_07.png,T,M,3
3491,../data/NistFormatted/s1492_09.png,s1492_09.png,L,M,1
2290,../data/NistFormatted/s0291_03.png,s0291_03.png,W,M,4
1386,../data/NistFormatted/f1387_02.png,f1387_02.png,A,M,0
38,../data/NistFormatted/f0039_03.png,f0039_03.png,T,M,3
1148,../data/NistFormatted/f1149_09.png,f1149_09.png,T,F,3
1946,../data/NistFormatted/f1947_07.png,f1947_07.png,T,M,3
3260,../data/NistFormatted/s1261_07.png,s1261_07.png,T,M,3
3481,../data/NistFormatted/s1482_03.png,s1482_03.png,R,M,2
1343,../data/NistFormatted/f1344_09.png,f1344_09.png,W,M,4
1216,../data/NistFormatted/f1217_05.png,f1217_05.png,W,M,4
174,../data/NistFormatted/f0175_06.png,f0175_06.png,L,M,1
3792,../data/NistFormatted/s1793_07.png,s1793_07.png,T,M,3
1676,../data/NistFormatted/f1677_01.png,f1677_01.png,A,M,0
997,../data/NistFormatted/f0998_06.png,f0998_06.png,A,M,0
3820,../data/NistFormatted/s1821_06.png,s1821_06.png,A,M,0
2549,../data/NistFormatted/s0550_02.png,s0550_02.png,T,M,3
1884,../data/NistFormatted/f1885_03.png,f1885_03.png,T,F,3
666,../data/NistFormatted/f0667_02.png,f0667_02.png,R,M,2
641,../data/NistFormatted/f0642_02.png,f0642_02.png,A,M,0
2495,../data/NistFormatted/s0496_03.png,s0496_03.png,T,M,3
3014,../data/NistFormatted/s1015_01.png,s1015_01.png,R,M,2
2758,../data/NistFormatted/s0759_03.png,s0759_03.png,T,F,3
1306,../data/NistFormatted/f1307_03.png,f1307_03.png,R,F,2
125,../data/NistFormatted/f0126_10.png,f0126_10.png,T,M,3
1705,../data/NistFormatted/f1706_07.png,f1706_07.png,T,M,3
678,../data/NistFormatted/f0679_03.png,f0679_03.png,A,F,0
3342,../data/NistFormatted/s1343_09.png,s1343_09.png,W,M,4
3892,../data/NistFormatted/s1893_08.png,s1893_08.png,A,M,0
2500,../data/NistFormatted/s0501_06.png,s0501_06.png,W,M,4
2530,../data/NistFormatted/s0531_02.png,s0531_02.png,T,M,3
507,../data/NistFormatted/f0508_05.png,f0508_05.png,R,M,2
363,../data/NistFormatted/f0364_03.png,f0364_03.png,A,F,0
2255,../data/NistFormatted/s0256_03.png,s0256_03.png,R,M,2
2032,../data/NistFormatted/s0033_02.png,s0033_02.png,R,M,2
2228,../data/NistFormatted/s0229_08.png,s0229_08.png,T,M,3
3677,../data/NistFormatted/s1678_06.png,s1678_06.png,L,M,1
952,../data/NistFormatted/f0953_09.png,f0953_09.png,W,M,4
452,../data/NistFormatted/f0453_08.png,f0453_08.png,L,M,1
3546,../data/NistFormatted/s1547_01.png,s1547_01.png,R,M,2
1075,../data/NistFormatted/f1076_09.png,f1076_09.png,A,M,0
749,../data/NistFormatted/f0750_10.png,f0750_10.png,L,M,1
1464,../data/NistFormatted/f1465_01.png,f1465_01.png,W,M,4
1264,../data/NistFormatted/f1265_06.png,f1265_06.png,W,M,4
3253,../data/NistFormatted/s1254_06.png,s1254_06.png,A,F,0
1356,../data/NistFormatted/f1357_05.png,f1357_05.png,L,F,1
1674,../data/NistFormatted/f1675_02.png,f1675_02.png,A,F,0
3326,../data/NistFormatted/s1327_08.png,s1327_08.png,T,F,3
1635,../data/NistFormatted/f1636_03.png,f1636_03.png,A,M,0
675,../data/NistFormatted/f0676_02.png,f0676_02.png,T,F,3
2499,../data/NistFormatted/s0500_02.png,s0500_02.png,A,F,0
876,../data/NistFormatted/f0877_02.png,f0877_02.png,L,M,1
1762,../data/NistFormatted/f1763_10.png,f1763_10.png,A,F,0
1883,../data/NistFormatted/f1884_03.png,f1884_03.png,W,F,4
280,../data/NistFormatted/f0281_04.png,f0281_04.png,R,M,2
1015,../data/NistFormatted/f1016_01.png,f1016_01.png,R,M,2
1792,../data/NistFormatted/f1793_07.png,f1793_07.png,T,M,3
1175,../data/NistFormatted/f1176_08.png,f1176_08.png,A,M,0
1370,../data/NistFormatted/f1371_08.png,f1371_08.png,T,M,3
2629,../data/NistFormatted/s0630_05.png,s0630_05.png,R,M,2
1125,../data/NistFormatted/f1126_07.png,f1126_07.png,A,M,0
539,../data/NistFormatted/f0540_08.png,f0540_08.png,R,M,2
655,../data/NistFormatted/f0656_06.png,f0656_06.png,L,M,1
1925,../data/NistFormatted/f1926_05.png,f1926_05.png,W,M,4
2691,../data/NistFormatted/s0692_02.png,s0692_02.png,T,M,3
3601,../data/NistFormatted/s1602_07.png,s1602_07.png,L,M,1
329,../data/NistFormatted/f0330_08.png,f0330_08.png,A,F,0
1076,../data/NistFormatted/f1077_10.png,f1077_10.png,L,M,1
2150,../data/NistFormatted/s0151_06.png,s0151_06.png,A,F,0
373,../data/NistFormatted/f0374_04.png,f0374_04.png,R,M,2
688,../data/NistFormatted/f0689_03.png,f0689_03.png,R,M,2
2572,../data/NistFormatted/s0573_07.png,s0573_07.png,T,M,3
3353,../data/NistFormatted/s1354_07.png,s1354_07.png,T,M,3
2948,../data/NistFormatted/s0949_04.png,s0949_04.png,R,M,2
477,../data/NistFormatted/f0478_07.png,f0478_07.png,A,M,0
3923,../data/NistFormatted/s1924_10.png,s1924_10.png,L,M,1
2420,../data/NistFormatted/s0421_01.png,s0421_01.png,W,M,4
64,../data/NistFormatted/f0065_09.png,f0065_09.png,L,M,1
924,../data/NistFormatted/f0925_03.png,f0925_03.png,R,M,2
3825,../data/NistFormatted/s1826_04.png,s1826_04.png,W,M,4
3588,../data/NistFormatted/s1589_06.png,s1589_06.png,L,M,1
2472,../data/NistFormatted/s0473_01.png,s0473_01.png,W,M,4
809,../data/NistFormatted/f0810_10.png,f0810_10.png,L,M,1
2994,../data/NistFormatted/s0995_01.png,s0995_01.png,R,M,2
1628,../data/NistFormatted/f1629_08.png,f1629_08.png,T,M,3
916,../data/NistFormatted/f0917_03.png,f0917_03.png,R,M,2
3304,../data/NistFormatted/s1305_06.png,s1305_06.png,L,M,1
245,../data/NistFormatted/f0246_02.png,f0246_02.png,T,M,3
3599,../data/NistFormatted/s1600_02.png,s1600_02.png,A,M,0
2293,../data/NistFormatted/s0294_06.png,s0294_06.png,L,F,1
3077,../data/NistFormatted/s1078_04.png,s1078_04.png,W,M,4
2238,../data/NistFormatted/s0239_06.png,s0239_06.png,W,M,4
2196,../data/NistFormatted/s0197_08.png,s0197_08.png,T,M,3
1583,../data/NistFormatted/f1584_03.png,f1584_03.png,T,M,3
70,../data/NistFormatted/f0071_09.png,f0071_09.png,L,M,1
1958,../data/NistFormatted/f1959_07.png,f1959_07.png,L,F,1
3803,../data/NistFormatted/s1804_06.png,s1804_06.png,W,M,4
2831,../data/NistFormatted/s0832_09.png,s0832_09.png,L,M,1
395,../data/NistFormatted/f0396_09.png,f0396_09.png,W,M,4
2091,../data/NistFormatted/s0092_07.png,s0092_07.png,A,F,0
1362,../data/NistFormatted/f1363_08.png,f1363_08.png,T,F,3
2713,../data/NistFormatted/s0714_07.png,s0714_07.png,W,M,4
3755,../data/NistFormatted/s1756_03.png,s1756_03.png,R,M,2
1119,../data/NistFormatted/f1120_02.png,f1120_02.png,A,F,0
1769,../data/NistFormatted/f1770_03.png,f1770_03.png,R,M,2
321,../data/NistFormatted/f0322_06.png,f0322_06.png,A,F,0
1877,../data/NistFormatted/f1878_05.png,f1878_05.png,T,F,3
196,../data/NistFormatted/f0197_08.png,f0197_08.png,T,M,3
971,../data/NistFormatted/f0972_08.png,f0972_08.png,L,M,1
969,../data/NistFormatted/f0970_06.png,f0970_06.png,L,M,1
378,../data/NistFormatted/f0379_06.png,f0379_06.png,L,M,1
48,../data/NistFormatted/f0049_03.png,f0049_03.png,T,F,3
2437,../data/NistFormatted/s0438_05.png,s0438_05.png,R,M,2
3512,../data/NistFormatted/s1513_06.png,s1513_06.png,T,F,3
3502,../data/NistFormatted/s1503_03.png,s1503_03.png,W,M,4
317,../data/NistFormatted/f0318_05.png,f0318_05.png,R,M,2
1753,../data/NistFormatted/f1754_08.png,f1754_08.png,A,M,0
255,../data/NistFormatted/f0256_03.png,f0256_03.png,R,M,2
3186,../data/NistFormatted/s1187_06.png,s1187_06.png,L,M,1
2473,../data/NistFormatted/s0474_06.png,s0474_06.png,W,M,4
2737,../data/NistFormatted/s0738_09.png,s0738_09.png,W,M,4
27,../data/NistFormatted/f0028_08.png,f0028_08.png,T,F,3
2968,../data/NistFormatted/s0969_06.png,s0969_06.png,L,M,1
3614,../data/NistFormatted/s1615_07.png,s1615_07.png,L,F,1
3303,../data/NistFormatted/s1304_06.png,s1304_06.png,W,M,4
3332,../data/NistFormatted/s1333_08.png,s1333_08.png,T,M,3
1668,../data/NistFormatted/f1669_03.png,f1669_03.png,T,M,3
56,../data/NistFormatted/f0057_02.png,f0057_02.png,W,M,4
3405,../data/NistFormatted/s1406_03.png,s1406_03.png,T,F,3
2306,../data/NistFormatted/s0307_05.png,s0307_05.png,R,M,2
1160,../data/NistFormatted/f1161_01.png,f1161_01.png,A,M,0
1371,../data/NistFormatted/f1372_04.png,f1372_04.png,W,M,4
3368,../data/NistFormatted/s1369_07.png,s1369_07.png,A,M,0
1595,../data/NistFormatted/f1596_04.png,f1596_04.png,R,M,2
2751,../data/NistFormatted/s0752_08.png,s0752_08.png,W,M,4
3780,../data/NistFormatted/s1781_02.png,s1781_02.png,W,M,4
1004,../data/NistFormatted/f1005_10.png,f1005_10.png,L,F,1
3323,../data/NistFormatted/s1324_08.png,s1324_08.png,L,M,1
2524,../data/NistFormatted/s0525_02.png,s0525_02.png,W,M,4
3081,../data/NistFormatted/s1082_08.png,s1082_08.png,T,F,3
225,../data/NistFormatted/f0226_10.png,f0226_10.png,L,M,1
1394,../data/NistFormatted/f1395_02.png,f1395_02.png,R,F,2
2647,../data/NistFormatted/s0648_07.png,s0648_07.png,T,F,3
954,../data/NistFormatted/f0955_10.png,f0955_10.png,A,M,0
1336,../data/NistFormatted/f1337_02.png,f1337_02.png,A,F,0
3257,../data/NistFormatted/s1258_09.png,s1258_09.png,L,M,1
1171,../data/NistFormatted/f1172_01.png,f1172_01.png,A,M,0
792,../data/NistFormatted/f0793_09.png,f0793_09.png,L,M,1
671,../data/NistFormatted/f0672_10.png,f0672_10.png,A,M,0
2284,../data/NistFormatted/s0285_08.png,s0285_08.png,T,M,3
2501,../data/NistFormatted/s0502_02.png,s0502_02.png,W,M,4
1867,../data/NistFormatted/f1868_02.png,f1868_02.png,T,M,3
2308,../data/NistFormatted/s0309_05.png,s0309_05.png,R,M,2
581,../data/NistFormatted/f0582_10.png,f0582_10.png,W,M,4
2203,../data/NistFormatted/s0204_10.png,s0204_10.png,L,M,1
26,../data/NistFormatted/f0027_08.png,f0027_08.png,A,M,0
1983,../data/NistFormatted/f1984_08.png,f1984_08.png,T,M,3
237,../data/NistFormatted/f0238_07.png,f0238_07.png,L,M,1
3904,../data/NistFormatted/s1905_08.png,s1905_08.png,T,M,3
2823,../data/NistFormatted/s0824_01.png,s0824_01.png,A,M,0
1584,../data/NistFormatted/f1585_10.png,f1585_10.png,L,M,1
2746,../data/NistFormatted/s0747_04.png,s0747_04.png,A,M,0
458,../data/NistFormatted/f0459_05.png,f0459_05.png,R,F,2
1997,../data/NistFormatted/f1998_07.png,f1998_07.png,A,M,0
1397,../data/NistFormatted/f1398_03.png,f1398_03.png,A,M,0
2773,../data/NistFormatted/s0774_07.png,s0774_07.png,A,M,0
1073,../data/NistFormatted/f1074_04.png,f1074_04.png,T,M,3
1513,../data/NistFormatted/f1514_01.png,f1514_01.png,T,M,3
2778,../data/NistFormatted/s0779_10.png,s0779_10.png,L,M,1
1701,../data/NistFormatted/f1702_03.png,f1702_03.png,T,M,3
1523,../data/NistFormatted/f1524_08.png,f1524_08.png,T,M,3
1200,../data/NistFormatted/f1201_10.png,f1201_10.png,L,F,1
2887,../data/NistFormatted/s0888_10.png,s0888_10.png,L,F,1
647,../data/NistFormatted/f0648_07.png,f0648_07.png,T,F,3
3899,../data/NistFormatted/s1900_04.png,s1900_04.png,W,M,4
3320,../data/NistFormatted/s1321_06.png,s1321_06.png,W,M,4
1726,../data/NistFormatted/f1727_02.png,f1727_02.png,T,M,3
2536,../data/NistFormatted/s0537_09.png,s0537_09.png,T,M,3
2510,../data/NistFormatted/s0511_10.png,s0511_10.png,L,M,1
2109,../data/NistFormatted/s0110_08.png,s0110_08.png,R,M,2
345,../data/NistFormatted/f0346_09.png,f0346_09.png,A,F,0
714,../data/NistFormatted/f0715_07.png,f0715_07.png,A,M,0
1352,../data/NistFormatted/f1353_07.png,f1353_07.png,W,F,4
263,../data/NistFormatted/f0264_01.png,f0264_01.png,W,M,4
902,../data/NistFormatted/f0903_01.png,f0903_01.png,R,M,2
85,../data/NistFormatted/f0086_06.png,f0086_06.png,L,M,1
1657,../data/NistFormatted/f1658_08.png,f1658_08.png,A,M,0
2586,../data/NistFormatted/s0587_02.png,s0587_02.png,T,M,3
2676,../data/NistFormatted/s0677_01.png,s0677_01.png,A,M,0
3020,../data/NistFormatted/s1021_06.png,s1021_06.png,A,M,0
2370,../data/NistFormatted/s0371_05.png,s0371_05.png,W,M,4
3341,../data/NistFormatted/s1342_03.png,s1342_03.png,R,M,2
3754,../data/NistFormatted/s1755_04.png,s1755_04.png,R,M,2
3016,../data/NistFormatted/s1017_01.png,s1017_01.png,W,M,4
2085,../data/NistFormatted/s0086_06.png,s0086_06.png,L,M,1
806,../data/NistFormatted/f0807_05.png,f0807_05.png,R,F,2
2409,../data/NistFormatted/s0410_06.png,s0410_06.png,L,M,1
1494,../data/NistFormatted/f1495_10.png,f1495_10.png,A,M,0
3735,../data/NistFormatted/s1736_08.png,s1736_08.png,T,M,3
498,../data/NistFormatted/f0499_03.png,f0499_03.png,R,M,2
2588,../data/NistFormatted/s0589_04.png,s0589_04.png,R,M,2
1574,../data/NistFormatted/f1575_08.png,f1575_08.png,T,F,3
3809,../data/NistFormatted/s1810_05.png,s1810_05.png,R,F,2
2584,../data/NistFormatted/s0585_04.png,s0585_04.png,W,M,4
863,../data/NistFormatted/f0864_05.png,f0864_05.png,T,F,3
